CustomerKey,Prefix,FirstName,LastName,Customer Full name,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
1847,MR.,Lycoris,Ober,Edward Nazzal,2/25/1970,M,M,Edward@gmail.com,70000,4,Graduate Degree,Professional,Y
1848,MRS.,Darren,Powers,Brendan Dodson,2/9/1970,S,F,Brendan@gmail.com,70000,4,Graduate Degree,Professional,Y
1849,MRS.,Phillina,Ober,Bill Donatelli,12/13/1970,M,F,Bill@gmail.com,70000,4,Graduate Degree,Professional,Y
1850,MR.,Mick,Powers,Muhammed Lee,12/17/1970,M,M,Muhammed@gmail.com,80000,2,Graduate Degree,Professional,Y
1851,MR.,Lycoris,Ober,Catherine Glotzbach,6/21/1967,M,M,Catherine@gmail.com,70000,2,Bachelors,Skilled Manual,Y
1852,MRS.,Darren,Powers,Becky Pak,9/7/1967,S,F,Becky@gmail.com,70000,2,Bachelors,Skilled Manual,Y
1853,MRS.,Phillina,Ober,Brenda Bowman,10/21/1967,S,F,Brenda@gmail.com,70000,2,Bachelors,Skilled Manual,Y
1854,MRS.,Mick,Powers,Eleni McCrary,10/17/1967,S,F,Eleni@gmail.com,70000,2,Bachelors,Skilled Manual,Y
1855,MRS.,Lycoris,Ober,Max Jones,5/18/1966,S,F,Max@gmail.com,60000,3,Bachelors,Skilled Manual,N
1856,MR.,Darren,Powers,Giulietta Baptist,9/21/1966,M,M,Giulietta@gmail.com,60000,3,Bachelors,Skilled Manual,Y
1857,MRS.,Phillina,Ober,Jonathan Howell,2/7/1966,S,F,Jonathan@gmail.com,60000,3,Bachelors,Skilled Manual,Y
1858,MS.,Mick,Powers,Frank Carlisle,8/18/1966,M,F,Frank@gmail.com,60000,0,Graduate Degree,Professional,Y
1859,MR.,Lycoris,Ober,Skye Norling,2/2/1966,S,M,Skye@gmail.com,70000,4,Graduate Degree,Professional,Y
1860,MR.,Darren,Powers,Stewart Carmichael,2/13/1966,M,M,Stewart@gmail.com,80000,0,Graduate Degree,Professional,Y
1861,MR.,Phillina,Ober,Shaun Weien,10/14/1969,S,M,Shaun@gmail.com,60000,2,Graduate Degree,Professional,Y
1862,MR.,Mick,Powers,Cathy Hwang,1/28/1969,M,M,Cathy@gmail.com,70000,5,Graduate Degree,Professional,Y
1863,MR.,Lycoris,Ober,Rob Haberlin,5/8/1969,M,M,Rob@gmail.com,70000,5,Graduate Degree,Professional,Y
1864,MRS.,Darren,Powers,Bruce Degenhardt,9/4/1969,M,F,Bruce@gmail.com,70000,5,Graduate Degree,Professional,Y
1865,MRS.,Phillina,Ober,Victor Preis,8/7/1969,M,F,Victor@gmail.com,70000,5,Graduate Degree,Professional,Y
1866,MRS.,Mick,Powers,Kalyca Meade,3/16/1969,M,F,Kalyca@gmail.com,70000,5,Graduate Degree,Professional,N
1867,MR.,Lycoris,Ober,Fred McMath,1/5/1969,M,M,Fred@gmail.com,80000,2,Graduate Degree,Professional,Y
1868,MR.,Darren,Powers,Victoria Brennan,10/1/1965,S,M,Victoria@gmail.com,40000,0,Bachelors,Professional,N
1869,MR.,Phillina,Ober,Thais Sissman,2/7/1965,M,M,Thais@gmail.com,40000,0,Bachelors,Professional,N
1870,MR.,Mick,Powers,Ralph Kennedy,7/13/1965,S,M,Ralph@gmail.com,40000,0,Bachelors,Professional,N
1871,MRS.,Lycoris,Ober,Brad Eason,12/25/1965,S,F,Brad@gmail.com,80000,3,Bachelors,Skilled Manual,Y
1872,MR.,Darren,Powers,Parhena Norris,9/6/1965,M,M,Parhena@gmail.com,80000,3,Bachelors,Skilled Manual,Y
1873,MS.,Phillina,Ober,Eudokia Martin,1/13/1965,M,F,Eudokia@gmail.com,60000,0,Graduate Degree,Professional,Y
1874,MS.,Mick,Powers,Denny Blanton,1/3/1964,S,F,Denny@gmail.com,40000,0,Bachelors,Professional,N
1875,MR.,Lycoris,Ober,Philisse Overcash,6/19/1964,M,M,Philisse@gmail.com,40000,0,Bachelors,Professional,N
1876,MRS.,Darren,Powers,Tim Taslimi,9/24/1964,S,F,Tim@gmail.com,50000,4,Bachelors,Skilled Manual,N
1877,MR.,Phillina,Ober,Joni Wasserman,3/24/1964,M,M,Joni@gmail.com,50000,4,Bachelors,Skilled Manual,Y
1878,MR.,Mick,Powers,Shaun Chance,1/11/1964,M,M,Shaun@gmail.com,50000,5,Bachelors,Skilled Manual,Y
1879,MRS.,Lycoris,Ober,Dave Poirier,4/5/1964,S,F,Dave@gmail.com,50000,5,Bachelors,Skilled Manual,Y
1880,MR.,Darren,Powers,Roger Barcio,6/24/1964,M,M,Roger@gmail.com,50000,4,Bachelors,Skilled Manual,Y
1881,MR.,Phillina,Ober,Fred Harton,11/25/1964,M,M,Fred@gmail.com,50000,4,Bachelors,Skilled Manual,Y
1882,MR.,Mick,Powers,Katrina Willman,3/16/1963,S,M,Katrina@gmail.com,60000,4,Bachelors,Skilled Manual,N
1883,MR.,Lycoris,Ober,Cathy Armstrong,11/25/1963,S,M,Cathy@gmail.com,60000,4,Bachelors,Professional,N
1884,MR.,Darren,Powers,Chuck Clark,8/24/1963,M,M,Chuck@gmail.com,60000,4,Bachelors,Professional,Y
1885,MRS.,Phillina,Ober,Neoma Murray,10/17/1963,S,F,Neoma@gmail.com,60000,4,Bachelors,Professional,Y
1886,MS.,Mick,Powers,Bobby Odegard,6/24/1968,S,F,Bobby@gmail.com,60000,0,Bachelors,Professional,N
1887,MRS.,Lycoris,Ober,Ken Dana,5/21/1968,S,F,Ken@gmail.com,60000,2,Graduate Degree,Professional,Y
1888,MR.,Darren,Powers,Brendan Murry,2/14/1963,M,M,Brendan@gmail.com,60000,4,Bachelors,Professional,Y
1889,MRS.,Phillina,Ober,Ann Chong,12/22/1963,S,F,Ann@gmail.com,60000,4,Bachelors,Professional,Y
1890,MRS.,Mick,Powers,Meg O'Connel,9/19/1963,S,F,Meg@gmail.com,60000,4,Bachelors,Professional,Y
1891,MRS.,Lycoris,Ober,Justin Ritter,2/19/1963,S,F,Justin@gmail.com,60000,3,Graduate Degree,Professional,N
1892,MRS.,Darren,Powers,Adam Bellavance,3/20/1962,M,F,Adam@gmail.com,40000,3,High School,Skilled Manual,Y
1893,MR.,Phillina,Ober,Charlotte Melton,12/8/1962,S,M,Charlotte@gmail.com,70000,1,Bachelors,Professional,N
1894,MRS.,Mick,Powers,Sanjit Jacobs,11/3/1962,M,F,Sanjit@gmail.com,70000,1,Partial College,Skilled Manual,Y
1895,MR.,Lycoris,Ober,Carlos Meador,3/20/1962,M,M,Carlos@gmail.com,70000,1,Partial College,Skilled Manual,Y
1896,MRS.,Darren,Powers,Dan Reichenbach,10/18/1962,M,F,Dan@gmail.com,70000,1,Partial College,Skilled Manual,Y
1897,MRS.,Phillina,Ober,Bryan Spruell,9/21/1962,M,F,Bryan@gmail.com,70000,1,Partial College,Skilled Manual,Y
1898,MR.,Mick,Powers,Helen Wasserman,10/21/1961,S,M,Helen@gmail.com,40000,4,High School,Skilled Manual,Y
1899,MR.,Lycoris,Ober,Eric Murdock,9/2/1961,M,M,Eric@gmail.com,60000,1,Partial College,Skilled Manual,N
1900,MRS.,Darren,Powers,Henry MacAllister,11/14/1961,M,F,Henry@gmail.com,60000,1,Partial College,Skilled Manual,Y
1901,MR.,Phillina,Ober,Joel Jenkins,5/8/1960,M,M,Joel@gmail.com,40000,4,High School,Skilled Manual,Y
1902,MRS.,Mick,Powers,Gene Hale,3/26/1960,M,F,Gene@gmail.com,40000,4,High School,Skilled Manual,Y
1903,MRS.,Lycoris,Ober,Sean O'Donnell,1/22/1960,M,F,Sean@gmail.com,40000,4,High School,Skilled Manual,Y
1904,MR.,Darren,Powers,Claire Gute,7/2/1960,M,M,Claire@gmail.com,60000,1,Partial College,Skilled Manual,Y
1905,MR.,Phillina,Ober,Jay Fein,8/21/1967,S,M,Jay@gmail.com,70000,0,Partial College,Skilled Manual,N
1906,MR.,Mick,Powers,Maribeth Yedwab,4/15/1967,S,M,Maribeth@gmail.com,70000,0,Partial College,Skilled Manual,N
1907,MR.,Lycoris,Ober,Sandra Glassco,9/17/1967,S,M,Sandra@gmail.com,70000,0,Partial College,Skilled Manual,N
1908,MR.,Darren,Powers,Kelly Collister,7/17/1967,S,M,Kelly@gmail.com,70000,0,Partial College,Skilled Manual,N
1909,MR.,Phillina,Ober,Emily Grady,7/9/1967,S,M,Emily@gmail.com,60000,0,Graduate Degree,Professional,N
1910,MR.,Mick,Powers,Christy Brittain,1/7/1960,M,M,Christy@gmail.com,60000,1,Partial College,Skilled Manual,Y
1911,MR.,Lycoris,Ober,Meg Tillman,5/6/1960,M,M,Meg@gmail.com,60000,1,Partial College,Skilled Manual,Y
1912,MRS.,Darren,Powers,Doug O'Connell,10/2/1960,M,F,Doug@gmail.com,60000,1,Partial College,Skilled Manual,Y
1913,MRS.,Phillina,Ober,Maria Zettner,8/19/1960,M,F,Maria@gmail.com,60000,1,Partial College,Skilled Manual,Y
1914,MR.,Mick,Powers,Greg Hansen,2/8/1959,M,M,Greg@gmail.com,60000,1,Partial College,Skilled Manual,Y
1915,MRS.,Lycoris,Ober,Patrick Bzostek,7/27/1959,M,F,Patrick@gmail.com,60000,1,Partial College,Skilled Manual,Y
1916,MR.,Darren,Powers,Katrina Bavinger,8/25/1959,M,M,Katrina@gmail.com,60000,1,Partial College,Skilled Manual,N
1917,MRS.,Phillina,Ober,Tom Prescott,1/22/1959,M,F,Tom@gmail.com,60000,1,Partial College,Skilled Manual,Y
1918,MR.,Mick,Powers,Ritsa Hightower,9/25/1959,M,M,Ritsa@gmail.com,60000,1,Partial College,Skilled Manual,N
1919,MRS.,Lycoris,Ober,Matt Hagelstein,2/8/1959,M,F,Matt@gmail.com,60000,4,Bachelors,Professional,Y
1920,MR.,Darren,Powers,Stephanie Ulpright,10/9/1959,M,M,Stephanie@gmail.com,60000,4,Bachelors,Professional,Y
1921,MR.,Phillina,Ober,Art Ferguson,5/14/1959,M,M,Art@gmail.com,70000,2,Graduate Degree,Professional,Y
1922,MRS.,Mick,Powers,Tonja Turnell,4/24/1959,M,F,Tonja@gmail.com,70000,5,Graduate Degree,Professional,N
1923,MRS.,Lycoris,Ober,Stuart Calhoun,7/26/1959,M,F,Stuart@gmail.com,80000,4,Graduate Degree,Professional,Y
1924,MR.,Darren,Powers,Doug Jacobs,11/2/1958,S,M,Doug@gmail.com,60000,3,Bachelors,Professional,N
1925,MR.,Phillina,Ober,Peter McVee,3/16/1958,M,M,Peter@gmail.com,60000,1,Bachelors,Professional,Y
1926,MRS.,Mick,Powers,Evan Minnotte,9/7/1958,M,F,Evan@gmail.com,60000,1,Bachelors,Professional,Y
1927,MRS.,Lycoris,Ober,Elpida Rittenbach,10/13/1958,M,F,Elpida@gmail.com,60000,1,Bachelors,Professional,Y
1928,MR.,Darren,Powers,Jim Radford,12/1/1958,S,M,Jim@gmail.com,60000,1,Bachelors,Professional,Y
1929,MRS.,Phillina,Ober,Dionis Lloyd,2/9/1958,M,F,Dionis@gmail.com,70000,5,Graduate Degree,Professional,Y
1930,MR.,Mick,Powers,Brad Thomas,7/18/1958,M,M,Brad@gmail.com,70000,5,Graduate Degree,Professional,Y
1931,MR.,Lycoris,Ober,Bill Overfelt,9/13/1969,M,M,Bill@gmail.com,80000,4,Graduate Degree,Management,N
1932,MRS.,Darren,Powers,Erica Bern,3/24/1968,M,F,Erica@gmail.com,60000,2,Bachelors,Professional,Y
1933,MRS.,Phillina,Ober,Joy Bell-,7/17/1970,M,F,Joy@gmail.com,80000,4,Graduate Degree,Management,Y
1934,MRS.,Mick,Powers,Bill Eplett,5/7/1970,M,F,Bill@gmail.com,80000,4,Graduate Degree,Management,Y
1935,MRS.,Lycoris,Ober,Todd Boyes,3/18/1970,M,F,Todd@gmail.com,80000,4,Graduate Degree,Management,Y
1936,MRS.,Darren,Powers,Harold Engle,7/8/1970,M,F,Harold@gmail.com,90000,2,Bachelors,Professional,Y
1937,MR.,Phillina,Ober,Bobby Elias,5/15/1968,M,M,Bobby@gmail.com,60000,2,Bachelors,Professional,Y
1938,MRS.,Mick,Powers,Don Weiss,9/13/1968,S,F,Don@gmail.com,60000,2,Bachelors,Professional,N
1939,MR.,Lycoris,Ober,Jason Gross,5/14/1968,M,M,Jason@gmail.com,70000,5,Bachelors,Professional,Y
1940,MR.,Darren,Powers,Caroline Jumper,12/22/1968,M,M,Caroline@gmail.com,70000,5,Bachelors,Professional,Y
1941,MRS.,Phillina,Ober,Bryan Davis,11/22/1969,M,F,Bryan@gmail.com,110000,1,Graduate Degree,Management,N
1942,MRS.,Mick,Powers,Henia Zydlo,10/27/1967,M,F,Henia@gmail.com,70000,5,Bachelors,Professional,Y
1943,MR.,Lycoris,Ober,Susan Vittorini,4/19/1967,S,M,Susan@gmail.com,70000,5,Bachelors,Professional,Y
1944,MR.,Darren,Powers,Janet Martin,8/24/1967,M,M,Janet@gmail.com,70000,5,Bachelors,Professional,Y
1945,MR.,Phillina,Ober,Raymond Buch,2/11/1967,M,M,Raymond@gmail.com,80000,5,Graduate Degree,Management,Y
1946,MRS.,Mick,Powers,Sean Wendt,7/17/1967,S,F,Sean@gmail.com,80000,5,Graduate Degree,Management,Y
1947,MR.,Lycoris,Ober,Jill Matthias,10/11/1966,M,M,Jill@gmail.com,80000,5,Bachelors,Professional,Y
1948,MS.,Darren,Powers,Clay Rozendal,7/4/1966,S,F,Clay@gmail.com,90000,0,Bachelors,Professional,N
1949,MS.,Phillina,Ober,Ed Ludwig,5/24/1966,S,F,Ed@gmail.com,90000,0,Bachelors,Professional,N
1950,MR.,Mick,Powers,Craig Leslie,10/8/1966,M,M,Craig@gmail.com,90000,2,Bachelors,Professional,Y
1951,MS.,Lycoris,Ober,Rob Beeghly,8/17/1973,S,F,Rob@gmail.com,50000,0,Graduate Degree,Skilled Manual,Y
1952,MR.,Darren,Powers,Chris McAfee,8/23/1973,S,M,Chris@gmail.com,50000,0,Graduate Degree,Skilled Manual,N
1953,MR.,Phillina,Ober,Susan MacKendrick,10/8/1973,S,M,Susan@gmail.com,50000,0,Graduate Degree,Skilled Manual,N
1954,MR.,Mick,Powers,Lindsay Williams,1/24/1973,M,M,Lindsay@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1955,MR.,Lycoris,Ober,Cynthia Voltz,7/6/1973,S,M,Cynthia@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1956,MRS.,Darren,Powers,Alejandro Savely,4/12/1973,M,F,Alejandro@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1957,MRS.,Phillina,Ober,Christopher Conant,5/25/1973,S,F,Christopher@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1958,MR.,Mick,Powers,Robert Waldorf,7/3/1973,M,M,Robert@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1959,MRS.,Lycoris,Ober,Scot Coram,7/24/1972,S,F,Scot@gmail.com,40000,1,Graduate Degree,Skilled Manual,Y
1960,MRS.,Darren,Powers,Liz Preis,3/21/1971,S,F,Liz@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1961,MRS.,Phillina,Ober,Roy Skaria,7/19/1971,S,F,Roy@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1962,MRS.,Mick,Powers,Darrin Van Huff,11/20/1971,S,F,Darrin Van@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1963,MR.,Lycoris,Ober,Jim Sink,3/10/1971,M,M,Jim@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1964,MRS.,Darren,Powers,Ted Butterfield,3/17/1971,M,F,Ted@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1965,MRS.,Phillina,Ober,Lela Donovan,11/17/1971,M,F,Lela@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1966,MR.,Mick,Powers,Phillip Flathmann,12/19/1972,M,M,Phillip@gmail.com,40000,1,Graduate Degree,Skilled Manual,Y
1967,MR.,Lycoris,Ober,Anemone Ratner,2/25/1972,M,M,Anemone@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1968,MR.,Darren,Powers,Larry Blacks,9/13/1972,S,M,Larry@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1969,MR.,Phillina,Ober,Alex Grayson,9/5/1972,M,M,Alex@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1970,MRS.,Mick,Powers,Max Ludwig,2/19/1972,S,F,Max@gmail.com,70000,1,Graduate Degree,Professional,Y
1971,MRS.,Lycoris,Ober,Anthony O'Donnell,2/20/1970,M,F,Anthony@gmail.com,50000,1,Bachelors,Skilled Manual,Y
1972,MR.,Darren,Powers,Mick Hernandez,5/21/1970,M,M,Mick@gmail.com,50000,1,Bachelors,Skilled Manual,Y
1973,MR.,Phillina,Ober,Charles McCrossin,4/21/1970,M,M,Charles@gmail.com,60000,1,Graduate Degree,Professional,Y
1974,MRS.,Mick,Powers,Sung Chung,5/27/1969,M,F,Sung@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1975,MR.,Lycoris,Ober,Adrian Shami,3/20/1969,M,M,Adrian@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1976,MRS.,Darren,Powers,Ralph Ritter,11/1/1969,S,F,Ralph@gmail.com,40000,2,Bachelors,Skilled Manual,Y
1977,MRS.,Phillina,Ober,Neola Schneider,2/15/1969,S,F,Neola@gmail.com,40000,2,Bachelors,Skilled Manual,Y
1978,MRS.,Mick,Powers,Carol Darley,2/7/1969,S,F,Carol@gmail.com,40000,2,Bachelors,Skilled Manual,N
1979,MR.,Lycoris,Ober,Sally Knutson,3/7/1969,S,M,Sally@gmail.com,40000,2,Bachelors,Skilled Manual,Y
1980,MR.,Darren,Powers,Justin Ellison,2/12/1969,M,M,Justin@gmail.com,40000,2,Bachelors,Skilled Manual,Y
1981,MR.,Phillina,Ober,Carl Jackson,9/13/1969,M,M,Carl@gmail.com,40000,2,Bachelors,Skilled Manual,Y
1982,MRS.,Mick,Powers,Roland Murray,11/7/1969,M,F,Roland@gmail.com,60000,1,Graduate Degree,Professional,Y
1983,MR.,Lycoris,Ober,Michelle Lonsdale,9/16/1969,M,M,Michelle@gmail.com,60000,1,Graduate Degree,Professional,Y
1984,MRS.,Darren,Powers,Tony Molinari,8/9/1971,M,F,Tony@gmail.com,60000,1,Graduate Degree,Professional,Y
1985,MRS.,Phillina,Ober,Mitch Gastineau,9/12/1971,S,F,Mitch@gmail.com,60000,1,Graduate Degree,Professional,Y
1986,MRS.,Mick,Powers,Clay Cheatham,4/18/1971,M,F,Clay@gmail.com,60000,1,Graduate Degree,Professional,Y
1987,MR.,Lycoris,Ober,Chuck Sachs,3/12/1971,M,M,Chuck@gmail.com,70000,2,Graduate Degree,Professional,Y
1988,MRS.,Darren,Powers,Jenna Caffey,8/10/1971,M,F,Jenna@gmail.com,70000,2,Graduate Degree,Professional,Y
